date,game_id,player_name,pts,reb,ast,pra,mp
2025-11-15,202511150CHO,Miles Bridges,15.0,4.0,4.0,23.0,30:07
2025-11-15,202511150CHO,Collin Sexton,13.0,4.0,3.0,20.0,29:44
2025-11-15,202511150CHO,Kon Knueppel,8.0,4.0,3.0,15.0,27:21
2025-11-15,202511150CHO,Sion James,3.0,2.0,1.0,6.0,26:07
2025-11-15,202511150CHO,Ryan Kalkbrenner,13.0,7.0,0.0,20.0,25:42
2025-11-15,202511150CHO,Moussa Diabaté,13.0,11.0,4.0,28.0,23:45
2025-11-15,202511150CHO,Tre Mann,10.0,2.0,1.0,13.0,20:49
2025-11-15,202511150CHO,KJ Simpson,9.0,1.0,5.0,15.0,18:02
2025-11-15,202511150CHO,Antonio Reeves,9.0,2.0,0.0,11.0,17:13
2025-11-15,202511150CHO,Pat Connaughton,3.0,4.0,1.0,8.0,16:26
2025-11-15,202511150CHO,Mason Plumlee,0.0,1.0,1.0,2.0,4:44
2025-11-15,202511150CHO,Grant Williams,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150CLE,Jaren Jackson Jr.,26.0,5.0,2.0,33.0,32:40
2025-11-15,202511150CLE,Zach Edey,13.0,7.0,0.0,20.0,24:43
2025-11-15,202511150CLE,Cedric Coward,10.0,8.0,2.0,20.0,24:32
2025-11-15,202511150CLE,Jaylen Wells,8.0,2.0,0.0,10.0,23:51
2025-11-15,202511150CLE,Ja Morant,7.0,1.0,2.0,10.0,5:59
2025-11-15,202511150CLE,Vince Williams Jr.,8.0,4.0,5.0,17.0,26:46
2025-11-15,202511150CLE,Santi Aldama,12.0,11.0,2.0,25.0,25:01
2025-11-15,202511150CLE,Kentavious Caldwell-Pope,6.0,0.0,3.0,9.0,23:19
2025-11-15,202511150CLE,Cam Spencer,3.0,1.0,3.0,7.0,19:49
2025-11-15,202511150CLE,Jock Landale,5.0,5.0,1.0,11.0,19:23
2025-11-15,202511150CLE,John Konchar,2.0,2.0,1.0,5.0,13:57
2025-11-15,202511150CLE,PJ Hall,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150CLE,GG Jackson II,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150CLE,Evan Mobley,22.0,13.0,4.0,39.0,35:19
2025-11-15,202511150CLE,Donovan Mitchell,30.0,5.0,5.0,40.0,32:55
2025-11-15,202511150CLE,De'Andre Hunter,9.0,3.0,3.0,15.0,32:07
2025-11-15,202511150CLE,Sam Merrill,13.0,4.0,1.0,18.0,27:11
2025-11-15,202511150CLE,Jarrett Allen,16.0,6.0,2.0,24.0,26:21
2025-11-15,202511150CLE,Dean Wade,4.0,4.0,2.0,10.0,24:30
2025-11-15,202511150CLE,Lonzo Ball,9.0,7.0,5.0,21.0,22:02
2025-11-15,202511150CLE,Nae'Qwan Tomlin,2.0,4.0,1.0,7.0,17:53
2025-11-15,202511150CLE,Craig Porter Jr.,3.0,3.0,1.0,7.0,12:59
2025-11-15,202511150CLE,Larry Nance Jr.,0.0,0.0,0.0,0.0,4:33
2025-11-15,202511150CLE,Tyrese Proctor,0.0,0.0,0.0,0.0,4:10
2025-11-15,202511150CLE,Thomas Bryant,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150IND,Scottie Barnes,14.0,11.0,6.0,31.0,31:45
2025-11-15,202511150IND,Brandon Ingram,19.0,5.0,2.0,26.0,29:54
2025-11-15,202511150IND,Immanuel Quickley,12.0,3.0,7.0,22.0,29:28
2025-11-15,202511150IND,RJ Barrett,22.0,6.0,4.0,32.0,28:02
2025-11-15,202511150IND,Jakob Poeltl,22.0,9.0,1.0,32.0,25:51
2025-11-15,202511150IND,Sandro Mamukelashvili,12.0,4.0,3.0,19.0,22:09
2025-11-15,202511150IND,Gradey Dick,8.0,6.0,1.0,15.0,19:21
2025-11-15,202511150IND,Collin Murray-Boyles,10.0,2.0,1.0,13.0,17:07
2025-11-15,202511150IND,Jamal Shead,7.0,0.0,4.0,11.0,17:02
2025-11-15,202511150IND,Ja'Kobe Walter,3.0,0.0,0.0,3.0,14:49
2025-11-15,202511150IND,Garrett Temple,0.0,0.0,0.0,0.0,4:32
2025-11-15,202511150IND,Jamison Battle,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150IND,Pascal Siakam,30.0,4.0,3.0,37.0,35:36
2025-11-15,202511150IND,Andrew Nembhard,22.0,4.0,5.0,31.0,31:29
2025-11-15,202511150IND,Jeremiah Robinson-Earl,7.0,6.0,0.0,13.0,30:17
2025-11-15,202511150IND,Jarace Walker,8.0,8.0,2.0,18.0,29:31
2025-11-15,202511150IND,Tony Bradley,5.0,1.0,1.0,7.0,18:39
2025-11-15,202511150IND,Ben Sheppard,3.0,3.0,1.0,7.0,20:20
2025-11-15,202511150IND,Isaiah Jackson,6.0,6.0,1.0,13.0,18:37
2025-11-15,202511150IND,T.J. McConnell,9.0,1.0,4.0,14.0,16:28
2025-11-15,202511150IND,Jay Huff,8.0,3.0,0.0,11.0,15:54
2025-11-15,202511150IND,Taelon Peter,5.0,3.0,4.0,12.0,13:17
2025-11-15,202511150IND,RayJ Dennis,7.0,0.0,0.0,7.0,5:20
2025-11-15,202511150IND,Monte Morris,1.0,1.0,1.0,3.0,4:32
2025-11-15,202511150MIL,Luka Dončić,41.0,9.0,6.0,56.0,38:13
2025-11-15,202511150MIL,Jake LaRavia,4.0,6.0,1.0,11.0,36:32
2025-11-15,202511150MIL,Austin Reaves,25.0,6.0,8.0,39.0,36:08
2025-11-15,202511150MIL,Deandre Ayton,20.0,10.0,0.0,30.0,28:26
2025-11-15,202511150MIL,Bronny James,0.0,1.0,1.0,2.0,9:54
2025-11-15,202511150MIL,Dalton Knecht,9.0,6.0,1.0,16.0,33:48
2025-11-15,202511150MIL,Maxi Kleber,3.0,1.0,3.0,7.0,25:01
2025-11-15,202511150MIL,Jaxson Hayes,10.0,6.0,1.0,17.0,16:41
2025-11-15,202511150MIL,Jarred Vanderbilt,0.0,1.0,1.0,2.0,7:43
2025-11-15,202511150MIL,Adou Thiero,4.0,1.0,0.0,5.0,4:41
2025-11-15,202511150MIL,Nick Smith Jr.,3.0,0.0,1.0,4.0,2:53
2025-11-15,202511150MIL,Marcus Smart,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIL,Giannis Antetokounmpo,32.0,10.0,5.0,47.0,31:35
2025-11-15,202511150MIL,Myles Turner,3.0,8.0,1.0,12.0,30:12
2025-11-15,202511150MIL,Ryan Rollins,10.0,1.0,3.0,14.0,27:14
2025-11-15,202511150MIL,A.J. Green,15.0,3.0,0.0,18.0,25:06
2025-11-15,202511150MIL,Kyle Kuzma,1.0,1.0,0.0,2.0,19:35
2025-11-15,202511150MIL,Gary Harris,6.0,1.0,1.0,8.0,26:15
2025-11-15,202511150MIL,Gary Trent Jr.,13.0,0.0,1.0,14.0,23:51
2025-11-15,202511150MIL,Bobby Portis,8.0,6.0,0.0,14.0,17:56
2025-11-15,202511150MIL,Cole Anthony,0.0,5.0,7.0,12.0,17:41
2025-11-15,202511150MIL,Jericho Sims,0.0,2.0,1.0,3.0,7:45
2025-11-15,202511150MIL,Andre Jackson Jr.,0.0,0.0,1.0,1.0,3:35
2025-11-15,202511150MIL,Mark Sears,4.0,1.0,0.0,5.0,3:05
2025-11-15,202511150MIL,Amir Coffey,3.0,0.0,0.0,3.0,3:05
2025-11-15,202511150MIL,Thanasis Antetokounmpo,0.0,1.0,0.0,1.0,3:05
2025-11-15,202511150MIN,Jamal Murray,23.0,6.0,12.0,41.0,38:36
2025-11-15,202511150MIN,Nikola Jokić,27.0,12.0,11.0,50.0,37:10
2025-11-15,202511150MIN,Aaron Gordon,23.0,10.0,1.0,34.0,35:43
2025-11-15,202511150MIN,Peyton Watson,12.0,3.0,0.0,15.0,34:04
2025-11-15,202511150MIN,Tim Hardaway Jr.,23.0,3.0,1.0,27.0,29:29
2025-11-15,202511150MIN,Bruce Brown,7.0,6.0,1.0,14.0,30:05
2025-11-15,202511150MIN,Spencer Jones,2.0,0.0,1.0,3.0,17:19
2025-11-15,202511150MIN,Jonas Valančiūnas,6.0,6.0,2.0,14.0,11:30
2025-11-15,202511150MIN,Julian Strawther,0.0,1.0,0.0,1.0,6:04
2025-11-15,202511150MIN,Zeke Nnaji,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Jalen Pickett,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Hunter Tyson,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Julius Randle,26.0,6.0,8.0,40.0,38:09
2025-11-15,202511150MIN,Anthony Edwards,26.0,8.0,6.0,40.0,37:56
2025-11-15,202511150MIN,Donte DiVincenzo,11.0,5.0,1.0,17.0,34:09
2025-11-15,202511150MIN,Jaden McDaniels,15.0,4.0,3.0,22.0,32:46
2025-11-15,202511150MIN,Rudy Gobert,4.0,6.0,0.0,10.0,23:10
2025-11-15,202511150MIN,Naz Reid,19.0,6.0,3.0,28.0,31:07
2025-11-15,202511150MIN,Mike Conley,5.0,1.0,2.0,8.0,24:53
2025-11-15,202511150MIN,Jaylen Clark,3.0,2.0,0.0,5.0,11:06
2025-11-15,202511150MIN,Rob Dillingham,3.0,2.0,0.0,5.0,6:44
2025-11-15,202511150MIN,Joan Beringer,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Bones Hyland,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Joe Ingles,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Johnny Juzang,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150MIN,Leonard Miller,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,James Harden,37.0,7.0,8.0,52.0,37:49
2025-11-16,202511160BOS,Ivica Zubac,16.0,12.0,2.0,30.0,33:38
2025-11-16,202511160BOS,John Collins,17.0,2.0,0.0,19.0,30:17
2025-11-16,202511160BOS,Kris Dunn,6.0,4.0,3.0,13.0,24:30
2025-11-16,202511160BOS,Derrick Jones Jr.,5.0,1.0,0.0,6.0,10:56
2025-11-16,202511160BOS,Bogdan Bogdanović,11.0,4.0,3.0,18.0,34:45
2025-11-16,202511160BOS,Kobe Sanders,11.0,6.0,2.0,19.0,22:37
2025-11-16,202511160BOS,Nicolas Batum,6.0,4.0,0.0,10.0,20:17
2025-11-16,202511160BOS,Brook Lopez,5.0,2.0,3.0,10.0,14:09
2025-11-16,202511160BOS,Jordan Miller,4.0,2.0,2.0,8.0,11:02
2025-11-16,202511160BOS,Kobe Brown,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Cam Christie,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Yanic Konan Niederhauser,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Chris Paul,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Derrick White,22.0,7.0,9.0,38.0,38:52
2025-11-16,202511160BOS,Jaylen Brown,33.0,13.0,3.0,49.0,38:37
2025-11-16,202511160BOS,Neemias Queta,14.0,9.0,3.0,26.0,33:28
2025-11-16,202511160BOS,Jordan Walsh,6.0,8.0,3.0,17.0,33:13
2025-11-16,202511160BOS,Payton Pritchard,30.0,3.0,2.0,35.0,33:05
2025-11-16,202511160BOS,Baylor Scheierman,3.0,2.0,2.0,7.0,18:11
2025-11-16,202511160BOS,Luka Garza,13.0,4.0,0.0,17.0,14:24
2025-11-16,202511160BOS,Anfernee Simons,0.0,0.0,2.0,2.0,11:57
2025-11-16,202511160BOS,Josh Minott,0.0,1.0,1.0,2.0,11:29
2025-11-16,202511160BOS,Sam Hauser,0.0,2.0,1.0,3.0,6:45
2025-11-16,202511160BOS,Chris Boucher,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Hugo González,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160BOS,Xavier Tillman Sr.,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Toumani Camara,11.0,10.0,3.0,24.0,40:31
2025-11-16,202511160DAL,Jerami Grant,26.0,5.0,2.0,33.0,39:23
2025-11-16,202511160DAL,Deni Avdija,29.0,6.0,7.0,42.0,39:07
2025-11-16,202511160DAL,Shaedon Sharpe,36.0,4.0,6.0,46.0,38:31
2025-11-16,202511160DAL,Donovan Clingan,16.0,11.0,2.0,29.0,27:54
2025-11-16,202511160DAL,Kris Murray,6.0,5.0,2.0,13.0,32:13
2025-11-16,202511160DAL,Robert Williams,6.0,5.0,1.0,12.0,16:38
2025-11-16,202511160DAL,Caleb Love,2.0,2.0,2.0,6.0,14:15
2025-11-16,202511160DAL,Sidy Cissoko,1.0,2.0,1.0,4.0,11:41
2025-11-16,202511160DAL,Rayan Rupert,0.0,3.0,0.0,3.0,4:46
2025-11-16,202511160DAL,Scoot Henderson,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Jrue Holiday,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Damian Lillard,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Duop Reath,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Matisse Thybulle,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,P.J. Washington,21.0,7.0,2.0,30.0,38:20
2025-11-16,202511160DAL,Cooper Flagg,21.0,8.0,5.0,34.0,37:06
2025-11-16,202511160DAL,Daniel Gafford,20.0,6.0,2.0,28.0,31:11
2025-11-16,202511160DAL,Brandon Williams,15.0,3.0,6.0,24.0,30:44
2025-11-16,202511160DAL,Max Christie,14.0,4.0,4.0,22.0,28:19
2025-11-16,202511160DAL,Naji Marshall,9.0,9.0,3.0,21.0,27:04
2025-11-16,202511160DAL,Klay Thompson,19.0,3.0,2.0,24.0,25:40
2025-11-16,202511160DAL,D'Angelo Russell,12.0,2.0,7.0,21.0,22:16
2025-11-16,202511160DAL,Dereck Lively II,2.0,3.0,1.0,6.0,11:52
2025-11-16,202511160DAL,Moussa Cisse,5.0,1.0,0.0,6.0,7:24
2025-11-16,202511160DAL,Caleb Martin,0.0,1.0,1.0,2.0,5:04
2025-11-16,202511160DAL,Jaden Hardy,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Miles Kelly,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160DAL,Dwight Powell,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Desmond Bane,26.0,4.0,4.0,34.0,44:15
2025-11-16,202511160HOU,Franz Wagner,29.0,5.0,4.0,38.0,42:50
2025-11-16,202511160HOU,Tristan Da Silva,13.0,6.0,2.0,21.0,40:22
2025-11-16,202511160HOU,Wendell Carter Jr.,15.0,6.0,2.0,23.0,37:25
2025-11-16,202511160HOU,Anthony Black,18.0,3.0,4.0,25.0,35:46
2025-11-16,202511160HOU,Jett Howard,5.0,2.0,2.0,9.0,19:39
2025-11-16,202511160HOU,Goga Bitadze,4.0,4.0,1.0,9.0,15:33
2025-11-16,202511160HOU,Tyus Jones,0.0,2.0,2.0,4.0,15:20
2025-11-16,202511160HOU,Jonathan Isaac,3.0,6.0,0.0,9.0,13:50
2025-11-16,202511160HOU,Jamal Cain,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Noah Penda,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Jase Richardson,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Orlando Robinson,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Kevin Durant,35.0,5.0,6.0,46.0,45:05
2025-11-16,202511160HOU,Alperen Şengün,30.0,12.0,8.0,50.0,44:36
2025-11-16,202511160HOU,Jabari Smith Jr.,10.0,10.0,0.0,20.0,43:09
2025-11-16,202511160HOU,Amen Thompson,12.0,10.0,2.0,24.0,38:48
2025-11-16,202511160HOU,Josh Okogie,1.0,2.0,1.0,4.0,21:47
2025-11-16,202511160HOU,Reed Sheppard,16.0,7.0,2.0,25.0,28:46
2025-11-16,202511160HOU,Steven Adams,3.0,13.0,0.0,16.0,27:15
2025-11-16,202511160HOU,Aaron Holiday,10.0,1.0,0.0,11.0,15:35
2025-11-16,202511160HOU,Clint Capela,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,JD Davison,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Jeff Green,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160HOU,Jae'Sean Tate,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160NOP,Moses Moody,32.0,4.0,0.0,36.0,33:04
2025-11-16,202511160NOP,Jimmy Butler,18.0,3.0,10.0,31.0,31:15
2025-11-16,202511160NOP,Stephen Curry,9.0,5.0,3.0,17.0,28:07
2025-11-16,202511160NOP,Draymond Green,8.0,10.0,6.0,24.0,24:47
2025-11-16,202511160NOP,Will Richard,9.0,7.0,1.0,17.0,22:13
2025-11-16,202511160NOP,Brandin Podziemski,19.0,3.0,3.0,25.0,25:47
2025-11-16,202511160NOP,Al Horford,6.0,2.0,6.0,14.0,20:11
2025-11-16,202511160NOP,Buddy Hield,11.0,2.0,2.0,15.0,19:51
2025-11-16,202511160NOP,Gary Payton II,0.0,3.0,0.0,3.0,12:03
2025-11-16,202511160NOP,Quinten Post,4.0,7.0,0.0,11.0,10:14
2025-11-16,202511160NOP,Gui Santos,3.0,0.0,0.0,3.0,4:43
2025-11-16,202511160NOP,Pat Spencer,3.0,0.0,2.0,5.0,4:43
2025-11-16,202511160NOP,Trayce Jackson-Davis,2.0,1.0,1.0,4.0,3:02
2025-11-16,202511160NOP,Jonathan Kuminga,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160NOP,Trey Murphy III,20.0,8.0,2.0,30.0,31:09
2025-11-16,202511160NOP,Saddiq Bey,11.0,7.0,1.0,19.0,28:47
2025-11-16,202511160NOP,Herbert Jones,6.0,2.0,1.0,9.0,28:43
2025-11-16,202511160NOP,Jeremiah Fears,17.0,5.0,1.0,23.0,25:09
2025-11-16,202511160NOP,Derik Queen,9.0,7.0,6.0,22.0,24:34
2025-11-16,202511160NOP,Jose Alvarado,18.0,1.0,3.0,22.0,25:14
2025-11-16,202511160NOP,Yves Missi,8.0,7.0,2.0,17.0,24:45
2025-11-16,202511160NOP,Karlo Matković,4.0,2.0,3.0,9.0,20:01
2025-11-16,202511160NOP,Jordan Hawkins,5.0,4.0,2.0,11.0,14:45
2025-11-16,202511160NOP,Bryce McGowens,8.0,1.0,0.0,9.0,12:35
2025-11-16,202511160NOP,Micah Peavy,0.0,1.0,1.0,2.0,4:18
2025-11-16,202511160NOP,DeAndre Jordan,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160NOP,Kevon Looney,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160NOP,Zion Williamson,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160PHO,Jalen Johnson,25.0,10.0,7.0,42.0,39:27
2025-11-16,202511160PHO,Onyeka Okongwu,27.0,4.0,5.0,36.0,37:11
2025-11-16,202511160PHO,Dyson Daniels,11.0,7.0,12.0,30.0,36:39
2025-11-16,202511160PHO,Nickeil Alexander-Walker,26.0,3.0,4.0,33.0,35:16
2025-11-16,202511160PHO,Zaccharie Risacher,15.0,3.0,4.0,22.0,26:06
2025-11-16,202511160PHO,Vit Krejci,7.0,3.0,2.0,12.0,21:54
2025-11-16,202511160PHO,Keaton Wallace,5.0,1.0,1.0,7.0,12:28
2025-11-16,202511160PHO,Luke Kennard,0.0,1.0,0.0,1.0,11:35
2025-11-16,202511160PHO,Mouhamed Gueye,0.0,1.0,0.0,1.0,10:23
2025-11-16,202511160PHO,Asa Newell,8.0,1.0,0.0,9.0,9:01
2025-11-16,202511160PHO,Caleb Houstan,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160PHO,Kristaps Porziņģis,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160PHO,Devin Booker,27.0,2.0,7.0,36.0,37:36
2025-11-16,202511160PHO,Dillon Brooks,34.0,6.0,1.0,41.0,35:32
2025-11-16,202511160PHO,Mark Williams,8.0,4.0,1.0,13.0,28:06
2025-11-16,202511160PHO,Royce O'Neale,3.0,6.0,1.0,10.0,24:56
2025-11-16,202511160PHO,Ryan Dunn,12.0,4.0,4.0,20.0,23:56
2025-11-16,202511160PHO,Collin Gillespie,15.0,8.0,7.0,30.0,31:51
2025-11-16,202511160PHO,Jordan Goodwin,14.0,7.0,2.0,23.0,21:46
2025-11-16,202511160PHO,Isaiah Livers,6.0,5.0,0.0,11.0,17:09
2025-11-16,202511160PHO,Nick Richards,3.0,5.0,0.0,8.0,13:53
2025-11-16,202511160PHO,Oso Ighodaro,0.0,0.0,0.0,0.0,5:15
2025-11-16,202511160PHO,Rasheer Fleming,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160PHO,Nigel Hayes-Davis,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160PHO,Khaman Maluach,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,DeMar DeRozan,27.0,2.0,4.0,33.0,39:04
2025-11-16,202511160SAS,Domantas Sabonis,17.0,13.0,5.0,35.0,36:11
2025-11-16,202511160SAS,Russell Westbrook,14.0,9.0,7.0,30.0,34:41
2025-11-16,202511160SAS,Zach LaVine,8.0,2.0,3.0,13.0,24:34
2025-11-16,202511160SAS,Keon Ellis,2.0,1.0,0.0,3.0,14:48
2025-11-16,202511160SAS,Dennis Schröder,22.0,6.0,5.0,33.0,35:13
2025-11-16,202511160SAS,Malik Monk,16.0,2.0,1.0,19.0,28:08
2025-11-16,202511160SAS,Drew Eubanks,2.0,1.0,0.0,3.0,11:49
2025-11-16,202511160SAS,Nique Clifford,1.0,0.0,0.0,1.0,10:57
2025-11-16,202511160SAS,Precious Achiuwa,1.0,1.0,0.0,2.0,4:35
2025-11-16,202511160SAS,Doug McDermott,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,Maxime Raynaud,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,Dario Šarić,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,De'Aaron Fox,28.0,2.0,11.0,41.0,34:34
2025-11-16,202511160SAS,Devin Vassell,16.0,3.0,7.0,26.0,33:54
2025-11-16,202511160SAS,Harrison Barnes,20.0,2.0,3.0,25.0,30:12
2025-11-16,202511160SAS,Luke Kornet,13.0,11.0,1.0,25.0,27:38
2025-11-16,202511160SAS,Stephon Castle,4.0,0.0,5.0,9.0,15:34
2025-11-16,202511160SAS,Julian Champagnie,12.0,2.0,0.0,14.0,26:09
2025-11-16,202511160SAS,Keldon Johnson,14.0,12.0,1.0,27.0,22:49
2025-11-16,202511160SAS,Jeremy Sochan,11.0,5.0,2.0,18.0,22:13
2025-11-16,202511160SAS,Kelly Olynyk,5.0,6.0,8.0,19.0,18:27
2025-11-16,202511160SAS,Carter Bryant,0.0,2.0,0.0,2.0,6:35
2025-11-16,202511160SAS,Bismack Biyombo,0.0,1.0,0.0,1.0,1:55
2025-11-16,202511160SAS,Harrison Ingram,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,Jordan McLaughlin,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160SAS,Lindy Waters III,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160UTA,Josh Giddey,26.0,13.0,13.0,52.0,42:18
2025-11-16,202511160UTA,Nikola Vučević,21.0,12.0,2.0,35.0,41:24
2025-11-16,202511160UTA,Isaac Okoro,5.0,6.0,3.0,14.0,40:22
2025-11-16,202511160UTA,Matas Buzelis,18.0,6.0,1.0,25.0,33:14
2025-11-16,202511160UTA,Kevin Huerter,6.0,8.0,2.0,16.0,32:31
2025-11-16,202511160UTA,Coby White,27.0,4.0,8.0,39.0,30:19
2025-11-16,202511160UTA,Ayo Dosunmu,18.0,1.0,5.0,24.0,25:49
2025-11-16,202511160UTA,Jalen Smith,8.0,8.0,3.0,19.0,16:36
2025-11-16,202511160UTA,Patrick Williams,8.0,1.0,1.0,10.0,14:09
2025-11-16,202511160UTA,Julian Phillips,10.0,1.0,0.0,11.0,13:19
2025-11-16,202511160UTA,Jevon Carter,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160UTA,Noa Essengue,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160UTA,Dalen Terry,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160UTA,Lauri Markkanen,47.0,7.0,2.0,56.0,46:22
2025-11-16,202511160UTA,Keyonte George,33.0,2.0,6.0,41.0,43:58
2025-11-16,202511160UTA,Jusuf Nurkić,5.0,14.0,5.0,24.0,38:02
2025-11-16,202511160UTA,Svi Mykhailiuk,10.0,0.0,3.0,13.0,28:39
2025-11-16,202511160UTA,Ace Bailey,5.0,1.0,0.0,6.0,10:26
2025-11-16,202511160UTA,Isaiah Collier,16.0,4.0,9.0,29.0,36:30
2025-11-16,202511160UTA,Brice Sensabaugh,16.0,6.0,1.0,23.0,27:49
2025-11-16,202511160UTA,Kyle Filipowski,8.0,9.0,1.0,18.0,21:07
2025-11-16,202511160UTA,Cody Williams,0.0,2.0,0.0,2.0,18:40
2025-11-16,202511160UTA,Kevin Love,10.0,8.0,2.0,20.0,18:27
2025-11-16,202511160UTA,Walter Clayton,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160UTA,Elijah Harkless,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160WAS,Michael Porter Jr.,34.0,9.0,7.0,50.0,33:56
2025-11-16,202511160WAS,Nic Claxton,17.0,8.0,7.0,32.0,30:11
2025-11-16,202511160WAS,Noah Clowney,12.0,4.0,1.0,17.0,29:44
2025-11-16,202511160WAS,Terance Mann,10.0,7.0,3.0,20.0,29:07
2025-11-16,202511160WAS,Egor Demin,5.0,1.0,5.0,11.0,19:44
2025-11-16,202511160WAS,Ziaire Williams,13.0,4.0,0.0,17.0,30:03
2025-11-16,202511160WAS,Tyrese Martin,20.0,2.0,4.0,26.0,26:01
2025-11-16,202511160WAS,Drake Powell,6.0,4.0,2.0,12.0,18:53
2025-11-16,202511160WAS,Day'Ron Sharpe,6.0,5.0,3.0,14.0,15:33
2025-11-16,202511160WAS,Tyson Etienne,3.0,0.0,0.0,3.0,2:16
2025-11-16,202511160WAS,Jalen Wilson,3.0,0.0,0.0,3.0,2:16
2025-11-16,202511160WAS,E.J. Liddell,0.0,0.0,0.0,0.0,2:16
2025-11-16,202511160WAS,CJ McCollum,17.0,2.0,3.0,22.0,32:09
2025-11-16,202511160WAS,Kyshawn George,29.0,6.0,5.0,40.0,31:44
2025-11-16,202511160WAS,Bilal Coulibaly,6.0,3.0,4.0,13.0,27:35
2025-11-16,202511160WAS,Khris Middleton,14.0,5.0,2.0,21.0,27:22
2025-11-16,202511160WAS,Alex Sarr,9.0,3.0,1.0,13.0,23:06
2025-11-16,202511160WAS,Bub Carrington,5.0,4.0,3.0,12.0,20:08
2025-11-16,202511160WAS,Tre Johnson,6.0,0.0,1.0,7.0,17:00
2025-11-16,202511160WAS,Marvin Bagley III,4.0,3.0,1.0,8.0,16:45
2025-11-16,202511160WAS,Corey Kispert,4.0,2.0,0.0,6.0,15:10
2025-11-16,202511160WAS,Cam Whitmore,6.0,2.0,1.0,9.0,13:09
2025-11-16,202511160WAS,Tristan Vukcevic,2.0,2.0,0.0,4.0,6:37
2025-11-16,202511160WAS,Justin Champagnie,4.0,0.0,0.0,4.0,6:31
2025-11-16,202511160WAS,AJ Johnson,0.0,1.0,0.0,1.0,2:44
2025-11-16,202511160WAS,Malaki Branham,0.0,0.0,0.0,0.0,0:00
2025-11-16,202511160WAS,Anthony Gill,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,A.J. Green,12.0,3.0,4.0,19.0,40:29
